case_name,case_url,version_tag,full_classname,classname,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,isAbstract,label
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.CatalogTexture,CatalogTexture,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.CollectionChangeSupport,CollectionChangeSupport,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.CollectionEvent,CollectionEvent,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.CollectionEvent$Type,CollectionEvent$Type,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.CollectionListener,CollectionListener,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Compass$GeographicPoint,Compass$GeographicPoint,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Compass,Compass,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Compass$Property,Compass$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Content,Content,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.DamagedHomeRecorderException,DamagedHomeRecorderException,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.DimensionLine,DimensionLine,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.DimensionLine$Property,DimensionLine$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.DoorOrWindow,DoorOrWindow,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Elevatable,Elevatable,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.FurnitureCatalog,FurnitureCatalog,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.FurnitureCategory,FurnitureCategory,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Home,Home,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Home$Property,Home$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeApplication,HomeApplication,FALSE,FALSE,FALSE,TRUE,FALSE,public,TRUE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeDescriptor,HomeDescriptor,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeDoorOrWindow,HomeDoorOrWindow,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeEnvironment$DrawingMode,HomeEnvironment$DrawingMode,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeEnvironment,HomeEnvironment,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeEnvironment$Property,HomeEnvironment$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeFurnitureGroup,HomeFurnitureGroup,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeFurnitureGroup$LocationAndSizeChangeListener,HomeFurnitureGroup$LocationAndSizeChangeListener,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeLight,HomeLight,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeLight$Property,HomeLight$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeMaterial,HomeMaterial,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeObject,HomeObject,FALSE,FALSE,FALSE,TRUE,FALSE,public,TRUE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomePieceOfFurniture,HomePieceOfFurniture,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomePieceOfFurniture$Property,HomePieceOfFurniture$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomePieceOfFurniture$SortableProperty,HomePieceOfFurniture$SortableProperty,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomePrint,HomePrint,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomePrint$PaperOrientation,HomePrint$PaperOrientation,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeRecorder,HomeRecorder,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeRecorder$Type,HomeRecorder$Type,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.HomeTexture,HomeTexture,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.IllegalHomonymException,IllegalHomonymException,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.InterruptedRecorderException,InterruptedRecorderException,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Label,Label,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Label$Property,Label$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.LengthUnit,LengthUnit,FALSE,FALSE,FALSE,FALSE,TRUE,public,FALSE,Coordinator
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.LengthUnit$MeterFamilyFormat,LengthUnit$MeterFamilyFormat,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.LengthUnit$SquareFootAreaFormatWithUnit,LengthUnit$SquareFootAreaFormatWithUnit,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.LengthUnit$SquareMeterAreaFormatWithUnit,LengthUnit$SquareMeterAreaFormatWithUnit,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Level,Level,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Level$Property,Level$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Library,Library,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Light,Light,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.LightSource,LightSource,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.NotEnoughSpaceRecorderException,NotEnoughSpaceRecorderException,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.ObserverCamera,ObserverCamera,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.ObserverCamera$Property,ObserverCamera$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.PatternsCatalog,PatternsCatalog,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.PieceOfFurniture,PieceOfFurniture,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Polyline$ArrowStyle,Polyline$ArrowStyle,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Polyline$CapStyle,Polyline$CapStyle,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Polyline$DashStyle,Polyline$DashStyle,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Polyline,Polyline,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Polyline$JoinStyle,Polyline$JoinStyle,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Polyline$Property,Polyline$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.RecorderException,RecorderException,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Room,Room,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Room$Property,Room$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Sash,Sash,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Selectable,Selectable,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.SelectionEvent,SelectionEvent,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.SelectionListener,SelectionListener,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.TextStyle,TextStyle,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.TextureImage,TextureImage,FALSE,TRUE,FALSE,FALSE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.TexturesCatalog,TexturesCatalog,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.TexturesCategory,TexturesCategory,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.UserPreferences,UserPreferences,FALSE,FALSE,FALSE,TRUE,FALSE,public,TRUE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.UserPreferences$PrefixedResourceBundle,UserPreferences$PrefixedResourceBundle,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Coordinator
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.UserPreferences$Property,UserPreferences$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Wall,Wall,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.model.Wall$Property,Wall$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.plugin.HomePluginController,HomePluginController,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.plugin.Plugin,Plugin,FALSE,FALSE,FALSE,TRUE,FALSE,public,TRUE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.plugin.PluginAction,PluginAction,FALSE,FALSE,FALSE,TRUE,FALSE,public,TRUE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.plugin.PluginAction$Property,PluginAction$Property,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.plugin.PluginManager,PluginManager,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.plugin.PluginManager$PluginLibrary,PluginManager$PluginLibrary,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.SweetHome3D$FileContentManagerWithRecordedLastDirectories,SweetHome3D$FileContentManagerWithRecordedLastDirectories,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.SweetHome3D,SweetHome3D,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.SweetHome3D$StandaloneBasicService,SweetHome3D$StandaloneBasicService,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.SweetHome3D$StandaloneServiceManager,SweetHome3D$StandaloneServiceManager,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.SweetHome3D$StandaloneSingleInstanceService,SweetHome3D$StandaloneSingleInstanceService,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.SweetHome3DBootstrap,SweetHome3DBootstrap,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Controller
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.AutoCommitSpinner,AutoCommitSpinner,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.AutoCommitSpinner$SpinnerModuloNumberModel,AutoCommitSpinner$SpinnerModuloNumberModel,TRUE,FALSE,TRUE,TRUE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.AutoCompleteTextField$AutoCompleteDocument,AutoCompleteTextField$AutoCompleteDocument,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.AutoCompleteTextField,AutoCompleteTextField,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,BackgroundImageWizardStepsPanel,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel$OriginImagePreviewComponent,BackgroundImageWizardStepsPanel$OriginImagePreviewComponent,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel$ScaleImagePreviewComponent,BackgroundImageWizardStepsPanel$ScaleImagePreviewComponent,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.BaseboardChoiceComponent,BaseboardChoiceComponent,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.CatalogItemToolTip$DisplayedInformation,CatalogItemToolTip$DisplayedInformation,FALSE,FALSE,TRUE,FALSE,TRUE,public,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.CatalogItemToolTip,CatalogItemToolTip,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.ColorButton$ColorChart,ColorButton$ColorChart,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.ColorButton$ColorCode,ColorButton$ColorCode,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.ColorButton$GrayColorChart,ColorButton$GrayColorChart,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.ColorButton,ColorButton,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.ColorButton$PaletteComboBox,ColorButton$PaletteComboBox,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.ColorButton$PalettesColorChooserPanel,ColorButton$PalettesColorChooserPanel,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.ColorButton$RecentColorsPanel,ColorButton$RecentColorsPanel,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.CompassPanel,CompassPanel,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.ControllerAction,ControllerAction,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Coordinator
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FileContentManager,FileContentManager,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FontNameComboBox,FontNameComboBox,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$CatalogCellRenderer,FurnitureCatalogListPanel$CatalogCellRenderer,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$FurnitureCatalogListModel,FurnitureCatalogListPanel$FurnitureCatalogListModel,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,FurnitureCatalogListPanel,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel$PreferencesChangeListener,FurnitureCatalogListPanel$PreferencesChangeListener,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,FurnitureCatalogTransferHandler,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureCatalogTree$CatalogCellRenderer,FurnitureCatalogTree$CatalogCellRenderer,FALSE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureCatalogTree$CatalogTreeModel,FurnitureCatalogTree$CatalogTreeModel,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureCatalogTree,FurnitureCatalogTree,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureFilter,FurnitureTable$FurnitureFilter,TRUE,TRUE,TRUE,FALSE,FALSE,public,FALSE,Service Provider
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureTableColumnModel,FurnitureTable$FurnitureTableColumnModel,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Information Holder
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureTable$FurnitureTreeTableModel,FurnitureTable$FurnitureTreeTableModel,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Structurer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureTable,FurnitureTable,FALSE,FALSE,FALSE,TRUE,FALSE,public,FALSE,Interfacer
Sweet Home 3D,https://sourceforge.net/p/sweethome3d/,V_5_6,com.eteks.sweethome3d.swing.FurnitureTable$TreeTableNameCellRenderer,FurnitureTable$TreeTableNameCellRenderer,TRUE,FALSE,TRUE,TRUE,FALSE,private,FALSE,Service Provider
